Reference,Prediction
اي دونك فوالا دونك بدات غاديكا و من بعد طورنا بالشوية بالشوية اي اون ا ديسايد دي بوستولي فال اوست بري انكوباتور فمة برشا مابين لي بارون الي يقول لولدو لا كملي قرايتك خوذ ديبلومك و بعد برا مشرع على روحك و اعمل مشاريعك بالنسبة,لذلك نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن
علاش علاش طال الانتظار على خاطر سي دي قرو بروجي,أعليش طال الانتظار على خاطر سيديوهوووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووو
علموهم و الديهم التجارة,علموا ملديهم الجارة
و كيما كان يتعامل مع المنجي و السفر,وكما كان يتعامل مع المنجي وصفر
قالولهم لكلنا ليها و هاذا امر ربي و سنة الحياة,قالوا لهم الكلنا لها وهذا أمر ربي وسنوت الحياة
قالوا يا محمود,قالوا يا محمود
يركركو في التاي ولا على بالو,اي ركرك في التاي والعلى بالو
تبسم محمود و قالوا عندك افكار هايلة يا وحيد,اتبسم محمود وقالوا عندك افكار هيلة يوحيت
و من لا عنده فضة فعنه الناس منفضة,ومن لا عنده فضة فعنده الناس مفضة
و في وسط البيت فمة كرسي,وفي وسط البتلا مقرسي
و بعد ما سترجعت كل شيء,وبعد ما سرجعت كل شيء
و يرا في كي العظروت قدام الباب,ويرافي كالعبدالود قدام الباء
قلتلها يامي زايد انا قررت و مرة باش نخلق,قلت لها يومي زيت أنا قررت ومنا بش نخلق
يعني ميسورة الحال,يعني ميسورة الحال
و انا هزتني السرحة و البهتة و ما ني ش مصدقة ولا مستوعبة الشي لي قاعدة تحكي فيه ها المراء,وانا هزتني السرحة والبهتة ومانيش مصدقة ولو ما استوعب الشي اللي قاعدة تحكي فيها المرأة
المراء من القيتهاش لا في الارض لا في السماء,لما رأى ملقيتهاش لا في الأرض لا في اسمي
وقتاش خرجت,تشخرجت
اسمي مهدي,اسمي مهدي
ما فماش عركة ما كنتش موجود فيها,ما فميش عركة ما كنش موجود فيها
يعملو فالحس و يقلدو في اصوات و يضحكو و يفدلكو,يعملوا في الحس ويقلدوا فيها صوات ويضحكوا ويفدلكوا
قلتلهم انا,قلت له منا
فمة حاجة لولاد اي كيفاه ما نعملوا شيء ما نريفزوش ما نتحركوش,ما عازلوا ليت كيف هي؟ من عمروا شيء مريزوش، منتحركوش
كي تبدى حاجة سورتو تحبها فمة بروفات راك تتعب تعمل افور لين تفد,تبدأ سيتو حاجة تحبها فما بروفيت رك تتعب تعمل افور تعمل افور لي تفد
عملت فيه الي تتخيلو رحلات عملنا و مشينا للجنوب,عملت فيه الليت تدخيل ورحلت وعملنا ومشينا للجنوب
و نظمنا مهراجانات و نظمنا دي اكسبوز متاع فوتوغرافي,ونظمنا مهرج عينيت ونظمنا ديز إكسبوزي متع فوتوغرافيه
قتلو باهي نمشيوا اكاهو مشينا لتونس نحوسوا مشينا للمرسى درنا,بشينا التونس نحاوسو بشينا المرسى درنو
راسك باش يتكسر دونك اكلي تبدل شوية مع صديق سي بيان كهو مشيت بحذا صاحبتي حكاية جمعا يضهرلي مال بيريود دي,رسك بشي تكسر دونك كالي تتبدل شوية مع صديق سي بيان كهو مشيت البحثة صاحبتي حكاية جمعة يظهر لي من البريودة
هاذيكا مريقلة معناها تخليني ديجا نصف الليل ولا ماضيساعتين نبدا بالصيف نرقد,هذي كان مريقلة يعني تخليني دي جاء نصف الليل ولا مصعتين نبدأ بالصيف نرقد
نتفكر سيشن ما خرجتش جملة من الدار جملة اربعة شهور,مخرجت جملة مدار جملة أربعة شهور
بجنابهم فال ليسي الور كي شنيا بريميير شنيا باك صاي لازمك فيسع تبدى تحضر روحك ديجا,لازمك في سعة بتحضر روحك وقت دي جاء
انا بالنسبة ليا هذاكة ال ماث يا ولدي وحش ماث و هذاكة شنحب نعمل فحياتي انا علاش باز,انا بالنسبة لي اذيك المات اتي وحش مات واذيك اش نحب نعم في حيث انا علش اعبازي
ما حكيت هكة مع البروفات متفاهميش مش,حكيت هكا مع البروفيت متفاهم مش متفاهم
ايا كيفاش باش ندبر ال بروف دونك بالحق ما اسهل يمكن ميتود,أيها كيفيش بشن دابر لبروف دونك بالحق ما أسهل يمكن ميتود
اكثر شوية من العام مش برشا بون سا ديباند من العبد عالاخر معناها سا ديباند عالاخر عالاخر فمة عباد ما يهمهم ش,اكثر شوية من العام مش برشا بون سادي بون ملعبد عالاخر معنى سادي بون عالاخر عالاخر معنى عبد ما يمهمش
و كانوا صغار هاذم معنتها يتجنبوه,وكينو ظهار هيدو متى يجنبو
و الي هيا خدمتك اكا المليون الي تاخو فيه نقولو مثلا تصرف في,وليه خدمتك أكل مليون اللي تاخه فيه نقوله مثلاً تصرف في تسعمين
عال اسيتس و ليابيليتيز و اكتيف انكوم و باسيف انكوم,عال الاست والليابيليتيز و اكتف انكام باسيف انكام
ال رياكسيون متاع لعباد الي قرابلي نورمال,الغيكسيون تالعبيد لقراب لنرمال
كان انا نخلي بنتي نهار كامل و هيا شادة فال انفلوونسوز هاذيا هاي شرات ال ايفون كاتورز,كان انا خلي بنتي نهاركي ملوية شدف الانفلونسوس الذية هاي شرت لايفون كاتو
