dataset,prediction,reference,duration_s,audio_id,sample_wer
labeled_algerian,"نمزياك كان يدغات توا كان بسكول بشرى جنات هيك خصصت رضى ما كياش فيني Bien sûr, on fait du maquillage. Des maquillages bien sûr, mais c'est l'urgence chaque chaque soir, d'abord. Mais d'abord la pollution, mais c'est normal. C'est pas de ma faute. وخا ما كنوجديرين المكياج ودارو ريحاسنا ليه غطاسو، مهم ما ليه غطاسو، ترتيب البشرة. لأنه انت فكرو البشرة ما كنش في صحة جيدة وخا دير ليها اللي ما عرفتش نودرتي ما غادي تجي ما جيش لتجاز ليه نور",مزيان كان كان تكون البشرة ديالنا تا هي خصها تغدى الماكياج فالليل ياك نحيدو الماكياج نغسلو وجهنا ضروري مع دابا مع واخا منكونوش دايرين الماكياج وضروري خاصنا مهمة ترطيب ديال البشرة ترطيب البشرة لأن نتافقو اا البشرة الى مكانش اا في صحة جيدة واخا ديري معرفتش شنو درتي مغاديش يجي ميجيش,30.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/70730e34-563c-4f32-9f1b-6f95eb1684f1,1.4901960784313726
labeled_algerian,السؤال المركزي ما كاينش را سمع. المصرف المركزي موجود للمحافظة على التوازنات في العملات الصعبة، توازنات النقدية، توازنات في الطلب والعرض، إلى غير ذلك، والكتلة النقدية، إلى غير ذلك. في المنظومة الاقتصادية الإسلامية يتعاملوا، ما كيتتعاملش بالزوبليغاسيون، إيه، بوندز تريزورت، كيتتعامل بالسوقوق. هاد السوقوق هو في الحالة اللي لبغيتي تقول واحد سيرتيفيكاد إنفستيسمان.,كتسول الباكات مكيهدروش معاهم المصرف المركزي موجود للمحافظة على التوازنات في العملة الصعبة التوازنات النقدية التوازنات في الطلب والعرض الى غير ذلك والكتلة النقدية الى غير ذلك في المنظومة الإقتصادية الإسلامية يتعامل ماكيتعاملش اه كيتعامل بالصكوك هاد الصكوك هو فحال الى بغيتي تقول واحد,28.45,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/184e70c6-009a-490f-aad2-ab18cc178254,0.7727272727272727
labeled_algerian,بيها دخل ديارك. أوكي. المهم كان فيهم فلوس. الحجر في داباوله كان في فلوس. أنا عندي نزاع وقع على على الرملة. شو بدي أقول بحال الرملة اللي كانت ماشي كانت في السيارة فيها فلوس. يعني يعني فلوس كاينة في أي في أي بلاصة شفتي فلوس تحت فيها ينكر كاينة الفلوس. ولكن كاينة انتا شنو هاد الدبط وانتا,ديال الفين وثلاثة وعشرين ما عندناش ديال كاينين كاينين ها هما تيكونو واقيلا واحد ما كاينش يعني مثلا انا انا مثلا ديال انا عندي اللي بغيت نحطها ويجيو لها الناس اللي مثلا بالسبور يجيو يدخلو ويشوفو ويقلبو على واحد الحاجة ويدخل مكيناش يعني كتقول فين هداك هو ما عندوش مع مثلا خونا ما عندوش هداك ديال,26.15,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/918f49b2-58c5-46a4-9644-24da4f9d7f42,1.0178571428571428
labeled_algerian,ثمانينيات وثمانينيات وتسعينيات وعشرة مع هالـ الـ الألفينات وانت طالع، ما غيباش ليهاشي. يعني اللي حلا عينيه مثلاً، الزيادة مثلاً أربعة وتسعين خمسة وتسعين، ما غاديش يبلّي هاشي. لأن هو حلا عينيه ومن سوق تديون ديجا بديك ديجا طالع. فمن اللي دخلت الثورة ديال القنوات الفضائية والكابل ووو ودخلو لي ريزو سوسو موقع التواصل الاجتماعي، ايه فبدك يبلّيه ما,السبعينيات والثمانينيات والتسعينيات وعاشر معاها الألفينات ونتا طالع مغيبانش ليه هادشي يعني لي حل عينيه مثلا زيادة مثلا ربعة وتسعين خمسة وتسعين ماغاديش يبان ليه هادشي انه هو حل عينيه ومنسوب التدين بدا طالع فملي دخلت الثورة ديال القنوات الفضائية والكابل دخلوا مواقع التواصل الاجتماعي فبدا كيبان ليه ما,30.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/4a489448-1c71-4b6c-b172-26941a943dc5,0.8979591836734694
labeled_algerian,لكن تنتي بوفو فران، بوك تفتحي بوفو فران، الخص تا وطايي ف فران، وتنعملو واحد لاسوس باش تنديرو تنخوتشي جينشة، تنخوتشي جل لباغ د داكاجو، تنتحلو تتيرو بحال د لباغ، وتنديرو شوي دكنشة تنديرو بحالو يمشي ما يمشي جل حليب، طبعا نباتي، تبغيش تناسي ما تيشر تيفرجيه تارنيا قدرو يكلوها، تنديرو بحال ام بتشيت.,اللي كان اللي كان تنطيبو فالفران فالفران الخس تا هو طايب فالفران وتنعمل واحد باش تندير تناخد شوية ديال النشا تناخد شوية ديال تنطحنو تا تيرجع بحال وتندير شوية داك النشاط تندير بحالي بشوية ديال الحليب طبعا نباتي اهاه باش تا الناس اللي يقدروا ياكلوها تندير بحال,25.95,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/9861249e-4ffb-44d8-afee-0a004640e711,1.0425531914893618
labeled_algerian,بتابع الحلقة يعني حاجة بسيطة يتخذوه تشوف الكوكتلية دي اللي هو يعني بروج هم بعد نسخنه ونشوفهم خرجوا منه في دوكليتيف وفي الحلقة يعني في واحدة الحلقة ده شفنا واحدة تعاونية دي لواحد لاتيف يعني واحد بحله فرار اللي هي تستعمله غير الطاقة الشمسية ماشي فرار ولكن تاني شف يعني تاني شف شاب وتاني شف فلا ما يمشوا ونأخذ ناخد العبار العبار,بطبيعة الحال هو يعني حاجة لي بسيطة هي تاخدو تشوف الكتلة ديالو هو يعني ومن بعد نسخنوه نشوفو نخرجو منو فدوك او فالحلقة يعني فواحد الحلقة دازت شفنا واحد التعاونية دايرة واحد يعني واحد بحالا فران اللي تعمل غي الطاقة الشمسية ماشي فران ولكن تينشف يعني ناخدو العبار,28.3,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/dbf89502-7420-4da2-96d4-5a28f213547d,0.9583333333333334
labeled_algerian,كاسافتو هاد الكلاينت داي ميني تي اللي كاتا ل ل لسيت ماتش لاند دار شيكسي دال لحفظ وخصوصو ل company تاتي تاتي فلوسو بعد ما داز ليك سبير والكونستاتور يلا خير مشينا تكوني كتينة مع السيرفيس دا مع السيستيم دا فورميشن ديال داك الكومباني دا سويسرا، سو ما كايني فلزير. كاتجي لكومباني من السيستيم ديالو كاتقول غان سافلي فلها. غان سافلي ألفين وخمسمية وواحد وعشرين دراهم ماتشالا. هي كاتقول لي كي كي.,اللي كيصيفطو هاديك اللي كيعطي للسيد مثلا دار شي كسيدة الله يحفظ وخصو تعطيه تعطيه فلوسو بعدما داز الى اخره مشينا تكونيكطينا مع السيرفيس ده مع ديال داك هوما كاينين كتجي من ديالها كتقول غنصيفط لفلان غنصيفط ليه الفين وخمسمية وتنين وعشرين درهم متلا هي كتكليكي,28.15,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/add7d768-f201-4e91-be44-bfe741e9a319,1.2608695652173914
labeled_algerian,ممكن تشوف من النتائج شربة معندو معندو داوة في هاد هاد الشي اللي وصلنا ليه. أكيد أستاذي لأن الشيء اللي خصنا نتفق عليه هو أن المجتمع المدني عمره ما غيقوم مقام الأحزاب السياسية. يعني كاتروح على القوت كاتقطع رجاء الأسطول إلى اليوم ما عندنا وحدة مكتسبة باسم الديمقراطية التشاركية فهي جائت لتكمل عمل الديمقراطية التمثيلية وبالتالي اليوم ما يمكنش الأدوار دي أن المجتمع المدني ياخذها الأحزاب ولا,فهنا من الناحية ديال الانتاج كيخصك دائما تنتج كتر ولكن عطينا مجتمعات بحال روسيا فحال اليابان للنمو السكاني ديالها كيهبط كيغادير انت عندك واحد الكتلة بشرية اللي كتنتج والعمل هو العامل الرئيسي للإنتاج اصلا هو مخزون للعام الماضي راه عمل ديال الناس غير اليوم كنحسبوها فكتزيد فالإنتاج بشكل ضروري,27.0,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/486bd2e3-85cf-4b37-9e11-72f3c0f66836,1.3061224489795917
labeled_algerian,"وطن غرب، ديزون غلو فون. لي فرانكو فون، رسم داكشي، القوام، مديش غلط، تعقد الأمور. مهم، الله يعوضنا را نشوفو فون نتسي إيزلي وصل ليهم بار بار الموريتانيين، مهم را الأرقام والواقع يحكى. كانت الحلقة مع سيوس زاري، تنسكر بزاف، عايز تحق ديره. ما عادتش حضرنا. Oh, não, meu Deus! الله تغطية مبيعات transcribe",او طونغير من بعد خصهم داكشي القوالب ماديرش الغلط تعقد الأمور المهم الله يعاون راه تنشوفو النتائج واصلين لهم الميريكانيين المهم را الأرقام والواقع تيحكم كانت الحلقة مع السي يوسف جاري تنشكرو بزاف شحال درنا خمسين دقيقة اوه اللهم بارك دغيا تبيع بالله دازت دغيا تنشكر,26.55,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/c64c7fcc-9b1d-44dd-97eb-081b96c09f6d,1.0
labeled_algerian,الصحين. صحين. على لو، من الفكرة دي إن هو بالنسبة للانتقام أو هذيك الطريقة دي إنك تخرج لأن عندك ضعف داخلي هي اللي مرضية. أو كن عبر عن الغضب ديالي، هذا الشيء مشروع ولا لا؟ إذن، المرحلة التانية دوك في اللق لقش تغابوشي كم ها، كن حارب وردك الفعلية الأولى. عاد كنشوف لفون لي عايش غضبتي، وش عندك الحق ولا ما عندكش الحق؟ على لو أول حاجة، عم أي إنسان كتشوفه عنده ديك الغضب، ليس بطاري.,صحي هنا الفكرة ديال انه بالنسبة لك الانتقام او هاديك الطريقة ديال انك تخرج لان عندك ضعف داخلي هي لي مرضية او كنعبر على ديالي هذا شيء مشروع لك اذن المرحلة الثانية كنحاربو ردة الفعل هي اللولة عاد كنمشيو علاش غضبتي واش عندك الحق ولا معندكش الحق اول حاجة عمر اي انسان كتشوفو عندو ديك الغضب ليس,28.25,quantumpuls3/Algerian-STT-Cleaned-V5/seed=42&min=250&max=300&N=500/53845057-7550-433e-9e0a-baee3dce4c74,1.0526315789473684
