Reference,Prediction
المراء من القيتهاش لا في الأرض لا في السماء, لما رأى ملقيتهاش لا في الأرض لا في السماء
وقتاش خرجت, dış karşıtı
إسمي مهدي, اسمي مهدي
ما فماش عركة ما كنتش موجود فيها, ما فميش عركة ما كنش موجود فيها
يعملو فالحس و يقلدو في أصوات و يضحكو و يفدلكو, يعملوا في الحس ويقلدوا فيها صوات ويضحكوا ويفدلكوا
قلتلهم أنا, قلت له أمي أنا
فمة حاجة لولاد أي كيفاه ما نعملوا شيء ما نريفزوش ما نتحركوش, ما عايزة الولاد هكيفي منعملوا شي مريزوش منتحركوش
كي تبدى حاجة surtout تحبها فمة بروفات راك تتعب تعمل effort لين تفد, كي تبدأ سويتو حاجة تحبها فما بروفيتراك تتعب تعمل افور تعمل افور ليه تفد
عملت فيه إلي تتخيلو رحلات عملنا و مشينا للجنوب, عملت فيه اللي تتخيل ورحلت عملنا ومشينا الجنوب
و نظمنا مهراجانات و نظمنا des exposés متاع photographie, ونظمنا مهرجانات ونظمنا ديز إكس بوزي متاع فوتوغرافية
قتلو باهي نمشيوا أكاهو مشينا لتونس نحوسوا مشينا للمرسى درنا, قلت له ماذا؟ لقد ذهبنا إلى تونس و إلى مارسادورنو
راسك باش يتكسر donc أكلي تبدل شوية مع صديق c'est bien كهو مشيت بحذا صاحبتي حكاية جمعا يضهرلي مال période de, راسك بشي تكسر، دونك كالي تتبدل شوية مع صديق، سيبين كاوم بشيت بحظة صاحبتي، حكيت جمعة يظهر لي من الperiode
هاذيكا مريقلة معناها تخليني déjà نصف الليل ولا ماضيساعتين نبدا بالصيف نرقد, هذي كانت مرغلة يعني تخليني ديجا نصف الليل ولا ما ساعتين نبدأ بالصيف نرقد معناها
نتفكر session ما خرجتش جملة من الدار جملة أربعة شهور, فكر سيسيون مخرجت الجملة من الدار جملة أربعة شهور
بجنابهم فال lycée alors que شنيا première شنيا باك صاي لازمك فيسع تبدى تحضر روحك déjà, جنابهم في الليسي قالوا لكو شني برامير شني باكس هي لازمك في ساعة بتحضر روحك وقتها ديجا
أنا بالنسبة ليا هذاكة ال math يا ولدي وحش math و هذاكة شنحب نعمل فحياتي أنا علاش basé, انا بالنسبة لي ذاك المات اتي وحش مات وذاكش نحب نام في حين انا علشان بزيع
ما حكيت هكة مع البروفات متفاهميش مش, ما حكيت هكا مع البروفيت متفاهم مش متفاهم
أيا كيفاش باش ندبر ال prof donc بالحق ما أسهل يمكن méthode, أي كيفية سندبر البروف؟ بالحق أسهل يمكن ميثاة
أكثر شوية من العام موش برشا bon ça dépend من العبد عالاخر معناها ça dépend عالاخر عالاخر فمة عباد مايهمهمش, أكثر شوية من العام مش برشة بس دي بوم العبد على الأخر معني س دي بوم على الأخر على الأخر معبد ما يهمهمش
و كانوا صغار هاذم معنتها يتجنبوه, о өкен ұзғар еді матай жән бұл
و إلي هيا خدمتك أكا المليون إلي تاخو فيه نقولو مثلا تصرف في, وليه خدمتك كل مليون اللي تاخو فيه؟ نقوله مثلاً تصرف في تسعمين
عال assets و liabilities و active income و passive income, على الاسيت والليابيليتيز وأكتف إنكام باسيف إنكام
ال réaction متاع لعباد إلي قرابلي normale, الرياكسيون تلعبين لقرابة لنرمال
كان أنا نخلي بنتي نهار كامل و هيا شادة فال influenceuse هاذيا هاي شرات ال iphone quatorze, كنا نخلي بنتي نهار كيمل و هي شادة في الانفلونسوزة ذي هاي شرت الايفون 14
donc فمخي أنا كايني ولات صالة متاع theatre إلي هو نشوف فيه عالركح, فهناك ينولد سألة بتاعتها يمي هو نشوف فيها الرقح
كيف شنوا حددلي ممثل و لا coach يقلي لا coach نقلو تحب الش هذا و نشوف فيه إلي هو انت تحب شفت روحك ok vasy هاو كيفاش تعمل, قولوا كيف شنو حددلي ممثل ولا كوتش قولي ليه كوتش قولوا تحب الشي هذا ونشوف فيه اللي هو انت تحبه شفت روحك أوكي فازي هو كيف يشتعب
هذا مع أنو المجهود الفردي ماهوش كافي يلزم الدولة تتحرك و, هذا مع أنه المجهود الفردي مهوش كيفي يلزم الدولة تتحركوا
c'est vraiment معناها التوعية تبدا من برشا حاجات و فمة حاجات déjà عنا منهم mais juste حاطينهم في مخ, فالتوعية تبدأ من الكثير من الأشياء، وهناك أشياء لدينا منها،
معناها il s'infiltre هكة و لا هكة فحياتك que tu ne veuilles pas, il s'en fitre à cas ou à cas que tu le veuilles ou pas
contexte متاع إلي صاير فتونس مع التوانسة السود و المهاجرين الأفارقة جنوب الصحراء, تكسن تعليشار في تونس مع توينسا السود والمهاجرين الأفريقى جنوب الصحراء
هل يكفي اليوم إنا نقولوا إلي la race est une construction sociale و نعملوا قانون يجرم العنصرية و إلا لازمنا نكونوا واعين, هل يكفي اليوم أن نقول أن الغاسة هي مبنية سياسية ونقوم بعمل قانون جرم العنصرية؟ أم أننا يجب أن نكون واعين
على على الإستعلاء الأبيض نسميوه le suprémacisme blanc إلي هو ليوما, à ce qu'on appelle le suprématisme blanc qui est aujourd'hui
كي يحكيوا على العرق موش خاطرهم فرحانين لي فمة مازال فمة فكرة العرق ولا, كي يحكوا عن العرق مش خاطرهم فرحانين اللي ثم زيل ثم فكرة العرق
quand une personne est noire كي إنسان يبدا, quand une personne est noire qu'il y a une scène il y a peutêtre
و العنصرية و الأبوية le sexisme معناها ça c'est c'est très clair, والعنصرية والأبوية
من نوع من l'oppression راهو ساعات تجيب oppression ما أقوى, من نوع من الأوبريسيون رأس عاد جيكوبريسيون ما أقوى هذه هي الفكرة
يحبوا يوليو عندهم des formes d'ailleur إلي هوما موش, يحبوا يولوا عندهم دي فاهم وده يغلي هما
نحتلوا نستعمروا بلاد إلي فيها أكثر تقريبا أثناش مليون مواطن, نحتل ونستعمر بلاد تقريباً 12 مليون مواطن
à l'absence de réglementation و عدم تطبيق القانون و كل, آه، للابسانس دو ريجليمونتاشن وتطبيق القانون وكل
معناها فمة واقع مرير الحقيقة لي يعيشوا فيه هوما الناس, on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu moins de temps on a un peu
