Reference,Prediction
بالله يزيو بلا استفزاز و تفاهات الترجي و الاهلي عندهم ملايين المحبين,بالله يزيبُ لاسْتفزازُ تفهات الترَجِي والأهل عَندهمْ مليينَ المحبِّين
ليتقدم ببرنامجه و يعرف ما عنده من مشاريع سياسية او اجتماعية و ينتظر كلمة الشعب,لِيَتَقَدَّمَ بِبرامِجهِ وَيُعَارِفْ مَعَنْدَومَ الْمَشَريعَ سياسية واجْتماعية وَانْتَذِرُ كلمَةِ الشاع
قصة حياتها و التحف الي كانوا في دار مماتها ونحكيلها على مرتي وفجعتها على بيعان الدار,قصة حياة و التُحفل كانوا في درما مات و نحييل على مارتي فجعت على بعان الدا
تعرفشي فماشي وتلا رخاص,تعرفشي فمش وتل الخاث
ضاهرلي راك عملت غلطة البيت خالصة من الاول خذيتهم,ذَهَرْ لِي لَكْ عَمَلْتْغَلَْ لبتْ خَالْصة مِنْ لَو الإِخْذِيةُ
منين نطلعوا للبابور,مني نطلع ل ا البابوء
جابوا طفلة رباوها على قيم الفساد هو كي تجي تشوف فمة جانب محافظ,جيب تفلا ربه على قيام الفسيد هو كتيتشو فمتجٍ محافّ
في القهوة هاذي نحس روحي نعيش في كل تركينة من الشارع هاذا فمة لقشة من روحي,فلقهو هذه الحسروح نعيش كل تركين مشارع هذا فما لقش من روع
عندك سيقارو,عَنْدَكْ شِغَارُو
و هي كانت تقول عليا مهبول كنت انجم نحكي معاها في المواضيع الكل نفرغلها قلبي نحسها,وَهِيَ كَانَتْقُلْ عَلَيَ مَهْبُولٌ كُلْ تَنَجِّمَالاحْكِمَاءَ فَ المَوَضِيعِ الْكُلّ فَارْغِلْهَا قَلْبِ الْحَسْ
كيفاش كانت,كِ فَشكان
انا زادة,كانا زاد
بربي يا جماعة شني الحل متاعها الحكاية هاذي و يقتاش باش,رب أسمع اسني الحلم تحلح كهذي يقتسبس
ما مشاش معايا,مم شش معيًا
كبار برشا,كبار برش
قداش تاخو للاجراءات,الذشتخ للإجرآات
كيفاش نعملوا باش نمشيو لديزني لاند,كيف شنعمل بشمشي والجزن لعن
ايه عندنا حجز ليلك,إِ عَنّ حَاجس لي
تفضل يا سيد,تفضل ي شي
فمة مجروحين,ثَمَمَجْرٌ حِين
الي تعدى و فات ينجم يرجع افريقية صفحات من التاريخ طريق للمستقبل,ل تعدو فعت نجمراجة إفريقية صفحات من التاريخ اطريق للمستقبي
تصنف باللي يجي كيما يقولوا خنانة البي تردها حلقوم حتى بلاش لحم ديما,صنف بالإجيك ميقول اخنانة البيت رادحلقوم  حتى بلش الحمديم
نحبو نخلصو كل واحد عشانا,نحبّ الخلص كل وحد عشان
مع النظام السابق حاجة اخرى نلقاوها في هذوما هيا بتصاور متاع فيلم ظافر,معا ن بام الصابق حاج أخرىً لقوهة في هاذومة هي بتصاور تعشيلنظار
مع فطور الصباح التاكس و الخدمة داخلة يكون بخمسة و اربعين دولار الليلة للواحد,مع فتور الصباح التاكس الخدمة داخلكم خمس واربعينْ دولار الليلى للواح
لين تخرجت و انا الاول فيها ولاول متاع القسم زادة,لينْت خَرِّجتْ وَنَلَولْ فِيهَا وَالَوَّ لمْ تَعَ الْقَاسمزا
نحب نعمل حجز لطاولة من الساعتين لتسعة متاع الليل يعيشك,تحب نعم الحجز للطول مالسعتيل لتسعم تعلي لعيش
حتى لا ننسى سجل توا و اربح رحلة الى شمال المتوسط,حتى لن سجلت ووربح رحل إلى الشمال المتوس
لكل من يعيش في تونس فليلفت الى مجتمعه وليترك هاذي الخرائط,لكلمان يعيش فيتونس ف ليلفت إلى مجتمعه وليترك هذه الخرء
معملتوا شيء ثانبا اذا خرج الغنوشي راهي البلاد في خبر كان منذ وقت طويل,معملتل شيفانياةن إذا اخرج الغنوش رعي لبلاد في خبر كان منذ وقت طاويل
تلقى روحك تعيش في الناشح فيصل الصمعي للتعليق على هاذا الموضوع,لقروحكتعيش الناشح  فيس للصمع للطعليقة لهذا الموضوع
حذايا هاو فمة الوسع هوني و انا نهار وطول نبوم وحدي صوفية الي فيك,حذايهَو فمَلُ السَّعْهُونَ ونَنهَار رتُولٌ بوى مَحدِ سفي الفيءْ
جيت باش انقل دار كاملة هيا طلعنا الفوتوي حليت الباب و ياهول ما لقيت,جيد بشنق الدركام ل هايةً لعنا الفتوع حل التلباب يا هو الملقيئ
دور على الليسار مع الزنقة الثالثة,دُور على الإسار معزّانق الثالف
ما تشجعش في فريقك بالباهي,مُتَجَعشِ فَرِيقِق بِالبهه
عندي حساسية فوق يدية,عند حسسية فقديء
من عدمها اذا الطفلة هاديكا عطيها تعرس فقط و هاذا الي ما يعجبنيش,من عدمها إذا الطفل ذيك عتيها تعيرز فقدت هذا لم يعجبنيش
الي ماشي للجامع الي ماشي يخدم وانا قاعد حياتي واقفة نخمم في الباك نسمع,لمشي الإالجامع لمشي يخدم ونقاع الحية واغف الخمر  سرباك نا اسمع
نحب سطوش ماكياج,نحب استوش مكياج
نهاري منجمش نطلبه من عنده اما شنوا تقصد بالضبط,نهار من جمج تطلبة م عندا مشنون تخسد ابض
في اما وقت,في مواق
عندي زوز خواتي بنات,عَنْ دززَخْ وَتَبْنَاء
عندكم نشرة على الاحداث,عنتكم نشر على الأحداث
زوز كبار و زوز صغار يعشك,زُزْغْبَارُ تُصْغَارِ عَيْشَ
نحب نحط هاذا في صندوق امانات,ضحب حتّى هذا في الصندق أمانع
باش ندفع خمسين دولار,بَشنَدفع خَمسٍ دولاء
لازمني نطلب منه باش يكلمك كيف يجي,لزمي نطلب منها بشكل مكفيشي
انجم نكري ادوات متاع غطس,انَّجْمْ نِكْلأَدَاوَة تَغَطس
فمة وين نحطوا الجوابات قرييب من هوني,فماوين حط الشوبات قريمن هني
اه باهي تصور قداش الخدمة هاذي تاخذ كان تطرح سؤال ثاني على كل واحد ايجا فيسع و خوذ باقاجنا لازمنا توا نمشيو لمكتب الديوانة,آع باعيد صوّى القداش الخدمة هاب تاخذ كن تترح سؤَلث على كلواح ايجفي سخوظ باغاجن لزن تو نُمشيوا المكتب الدوان
فكرة باهية معمل وقتاش جاي,فكر باهي معمل اختجّيء
باهي ما فمة حتى مشكل انجم نشوف باسبورك,باه مشماحة مشك النجمش فسبوري
روبة سمحة الي لابستها,روب سمحا للبستها
عطاتك مخيبها كلمة سترها تحسها متاع عبد عامل جريمة وقتلي هو جايب,ععطاطك مخيب القلمة استرهة حسم تعبد عام الجياريم واقتله هوجي
العشية تنصب الشعبي متاع دزاير العاصمة و تسلطن دايوغ حفظت برشا من ريبرتوار الشعبي,لعاشية تنص بالشعب م تعد زير العاصمة وتصلتن دايوخ احفظ البرشة من ربرتوار الشعب
قطر ولا الامارات تهز حتى كاس الحومة توا تشوف دنيا كيفاش تتقلب,قطر ولى لإيمارات تزح تكس الحومة ةوتشوفي الدنك فرس التقلي
عملت حجز باسم تارو تاناكا,عمل الحز بصمتار تناكا
هاك الكلام الي يقولهولي و هاك التعنيق بالقوي و البوس من طرطوشة,هكل كلامًا لقلهول يهكلطعنيق بالأخوي والبوس من ترتوشا
اقل منها في اوروبا و امريكا من يستطيع ان يصدق هاذا,قالْ مَنْهَا فِي أُوروبَّا وَأمِرِكَ منْ يسْتَطِيع أنْ يُصَدَق هَل
يمكن اما لازمنا نحطوهم بعاد على بعضهم,يمك الأمل سمع حتوم بعد على بعظه
وسبو تونس وقالوا ملا بلاد وولات هيستيريا جماعية و بعد نفس هاك الناس هذوكم عرضوهم,أسب تون سقالم الأبلاد والتي استيلا جماعية وبعد نفسك الناس هذوكم هارضو
بلاش حليب يعيشك,بلشح لي بعيش
اوه يا ربي ما كنتش نتصور باللي مازال عندي هاذا,ذوهِ يَ رَبِ مَ كُنْ شُنْتصَبُر بِلِمَزَالِ عَنْدِهَا
فمة حوايج تستاهل تسكر عليها خاتر بالحق لازم تتسكر كيما المشاكل,فم حويشتِ السهل السكر  علي خطرب الحق  لزمسكر كيم المشاك
اليوم فطرت شطير راس علوش مصلي يعمل كيف وهو ما جعلني نتذكر موضوع هجرة,ليومافترة التيرفةع لوشمس ليعمليك وهو مجعلني الذكر مضوع هجرة
حجز للسبعة باسم مانو,حجز السبع بسمان
انجم نخلص بشاك سياحي,لنجم الخلص بشيكس ياحي
ضربوني,غربوني
تبدل فلوس متاع البرة,تبدل الفلوص تع البر
هانا مع بعضنا اليوم فقت فرحان عرفت تحس روحك فرحان وتضحك من غير سبب,هان مبعضنا لينفقت فرحان عرفت  تحسرحك فرحان تضحك نغرسبا
انا و الله متاسف,أنا ول مت أسف
على مية,عالميه
هاذا عم الشادلي,وَهَذا عَم الشَيتْ ل
متقاعد بحبوح و معروف بخفة الروح,مت قاعد بحبوع أُمعرفخفة الروح
ديمة يعاون باللي ينجم على خاطر يحب الناس الكلها تقدم,دِمايعاون بلنَجم على خاتر حب نس الكلهقد
و بفضل ادارتي معادش محتاج يعدي نهار كامل من بلاصة لبلاصة باش يسقد قضياتو و قضيات احبابو,أُبفض الإيدارت ما عاش محتاج عد نهار كيمن ملبلاسة البلاسة بشسَغط قية قذية تحبيب
على خاطر الخدمات الادارية قربتلو و تجمعت في فضاء مشترك واحد,عَلخَتَ الخَدمة الاإدر يقر بِتلُ واججمعت فِفضاء مُشتركُ واحدا
نلقاو فيه مجموعة من الخدمات الاكثر اولوية عند المواطن حسب احتياجات كل منطقة كيما البوسطة البلدية ستاق سونيد,منقوف مجموعة م خدمت لأكثر الأولوية عند المواتن حسب إحتياجيت كل منضقة كيم البوستة  البلدية  استيغ سونيد
القباضة بيرو الشغل صناديق الضمان الاجتماعي الثلاثة و اتصالات تونس,وللقباضة  بيرو الشغل  صنديق ضمن  اجتماع ثليثة اتسالالتونس
في شباك الكنام سلم عم الشادلي بطاقة استرجاع مصاريف دواياتو,في شبك لكنام  سلم عم لشيدل بدقت استرجيع مسريف دويدك
مع عون السينربياس استخرج شهادة التقاعد متاعو,مع عون السين اخ بيس استخر الشيرة التقاعد امتيعو
و في اللخر تعدى لشباك البوسطة و صب فلوس في الكارطة ايدينار متاع ولد جارو,أوف لخِر تعد الشبيك البوستة أصب الفلوس فيالكارتة اعدنا خمتعو الجارو
الحاصل الي كان يعدي فيه نهار كامل عم الشادلي قضاه الكل في سويعة من زمان بركة و في دار خدمات واحدة,إلحسل إليكينِ عدي فيهٍ هاركِم  عم الشيدلقالكل في سٌويعةمنزمينباريكا أوفيدار خدمات وحدا
و على خاطر عم الشادلي و التوانسة الي كيفو يحبو يقدمو في حياتهم ادارتي قربتلهم,و على خاتر عم الشيدل والتونسل كيفُ يحبَّ قَدم فحياتهم إدارتِ قربتلهم
و باش تطلعوا على باقي الخدمات الي يوفروهملكم لي ميزون دي سيرفيس ادارتي,وبشت الطلو علبق الخدميت  اليوفرهملكم لمزغد سغفيس إيدارتي
نحب نقدم,نحب قدم
اصلاح منظومة الحماية الاجتماعية من اولويات البلاد لتكريس العدالة بين جميع فئات المجتمع برامج الدولة اليوم ماشية و تزيد و يلزمنا نحسنو فيها و من اهمها احداث برنامج الامان الاجتماعي للفقراء و ضعاف الحال,اصلح منذمة الحماي الاجتماعية من أولويت البليد - لتكريس العل بن جميع في ئات المجتمع - برمج الدولة اليوم ميشيوتزيد ويلزمن الحسنُ فيها ومن أهمة إحداث برنمج الأمان اجتماع الفقرة  وضعاف الحار
المنتفعين بالمنحة الشهرية وصلو لي ميتين خمسة و ثمانين الف و شهريتهم تنجم توصل لميتين و اربعين دينار حسب عدد اطفالهم و حالتهم,لمنتفعين بالمنح الشهرية وسل المتين خمس ومين لمشهريتهم تجنتوسو المتين وابعينجنات حسب عددة فيلم- أحالتوم
التغطية الصحية توسعت اكثر باش تزيد تشمل العاطلين عن العمل و تضمنلهم حقهم في العلاج الاجر الادنى تزاد ثلاثة مرات في الثلاثة سنين لخرانين الفين و سبعتاش الفين و ثمنطاش و الفين و تسعطاش و هكة المتقاعدين في القطاع الخاص تزادت جراياتهم,اتختيا السحية وسعت اكثر بجدد تجم العاتلين عن العمل  أتذ ننهم حق في العليج - الأجل لادنة لزيت ليثمرات فتلثسن اللخرنين الفيمسمعتاش الفينث متاش الفينسعتاج توهاك المطقاعتين في القتاع الخاس زيدت جرايتهم
و تمتع بها اكثر من ستمياء و خمسين الف منتفع,مُتمتعْ بها أكثِر من ستم خَمسنا الفنتفعع
من ناحية اخرى ما ننساوش منظومة احميني,نحية أخرى من انسوج منظم لأحمين
الي تبعثت توا توا للعاملات الريفيات في القطاع الفلاحي,الت بعث اتوت و للعاملات الريفيت في القتاع الفليح
الي باش تسهلهم التمتع بالتغطية الاجتماعية و التامين عن حوادث الشغل,البسهل لوم التمتع بالتختي الاجتماع ية هو التأمين عن حاويدة الشغر
من خلال الانخراط عن بعد بالتليفون,من خليل الإنخرات عن بعد بالتلفون
مع احداث القانون الجديد الي ينظم النقل متاعهم,مع إحديث القانون جديد ألي نظمن نقل امتحون
و على خاطر اليوم قاعدين نسرعو في رقمنة الخدمات الاجتماعية و تحديثها,وعلخذر ليمقد انسرو في رقمنة الخدمات الإجتماع و تحديثة
بدينا العمل بالمعرف الاجتماعي الوحيد مع توزيع البطاقة الذكية لباس,جين العمل بالمعارف الاجتماع الوحي مع توزع الفيتاقذ كي لبيس
الي باش يتمتع بها اكثر من سبعة ملاين تونسي تابعين للضمان الاجتماعي,ايلي بشتمتع بها أكثر من سبعم لين توس تبعين ظمين الاجتماع
و نزيدوهم بطاقات العلاج امان الي قاعدة تتوزع على تسعمياء الف عائلة محدودة الدخل,منزدوهم بتقات العليج أمان  إلقاعدتتوزة على التسعم يتلفعايلة محدودة الداخل
و هكة نكونو قدمنا خطوة كبيرة,أوَهَكَأانْكُونُا قَدَّمْنَا خُتْ وَكْبِرًا
باش منظومة الحماية الاجتماعية تولي شاملة للتوانسة الكل,بِش منذومة الحماية الاجتماعية توللشمل للتونسا الكول
نحب نقدم,نُحب لقدم
رجعة صغيرة قبل ما نحكيو احبابي على منافس الترجي,رَجْعَ صي رَ اقبلْ مَنْ أَحْكي وأحبابِ عَلَى مُنَافسِ التَّرجِلْ
المحتمل في ربع نهائي رابطة الابطال الافريقية التشمبينزليغ,محتمل في روبانهاء دور الأبتاليفريقية ت شامب ياصليك
نحكيو تاريخيا شيخ الاندية التونسية بي اربعة تتويجات,نحكي تريخيًاً شي الأند يلتنسية بربتتويجات
من الف و تسعميا و اربعة و تسعين لي وقتنا الحاضر,من الفوتسعم ي وربوا تسعين الوقتن الحاضر
يسع الترجي بي قيادت راضي الجعايدي للقب الخامد خمسة و خميس و حاضر محمد و الغيب ابليس,يسعى اتّراجِب قيادة ارذجعيد لل قبل الخامس اخمس واخميس حاض المحمد غيببليس
لحظة قبل ما نينسا احبابي مبروك لي شباب امال الترجي الانتصار بي ثونايه مزيانا على النادي الرياضي لي حمام الانف,لحب اقبل مننس أحباب مبروك الشبان ما للترجّي انتساربثونا أنيمزيان على الندريض لحمام لنفه
الاهداف خليل الخنيسي في الدقيق ثمنية و ستين و زكريا العايب في الدقيق ثنينا و سبعين مبرو للترجي,أهداف اخليل اقْنيشِي فَدْقِيقَةثمنْ يَو سِتّينَ أساكرِي لَعيف دقِيقَةن وسَبعين وبنُكْ لِ الدّراجي
الاولاد,جليد
اليوم معا بعضنا,ديوضلب عصل
باش نحلو لغز,أشتحل لخص
لغز اليوتوبرز متاع تونس الكل معرفوش يحلوه,يلغز ليتوبز لتأتون س الكل مع توشيحد
لغز هذايا صعيب,لخس في الشعيب عل
عالاخر في اليوتوب و حد ما فهمو,للّخرُ في الويتوب وَحَدْمَ الفين
كيفاش تطلع في ترندينق باج,اشمي اشتطلع في التولد البيج
انا سعات نعمل فيديو اول نهار يعمل اربعين الف فيوز في خمسة,آان الساعة طعم الفيتيو أو الننريمر أربينا الفديوز خمس
و ما يتلعش ترندينق باج و ساعات نعمل فيديو,أم يطلعشة انديك إساعة طعم الفيتي
فيه عشرا آلاف فيوز و شوايا كومونترات و شوي جامات,في عشر الإقن بيوز وسويك مت شويج المتي ة
يطلع ترندينق,ضعترقي
لذا اليوم معا بعضنا باش نكتشفو اللغز,نيفيا اليوم بعثت يشتحلا اليخ
انا انا اليوم,ن الاريو
نحب الفيدو الديا تطلع ترندينق شنيا يلزمني نعمل,حلب الفجي وزيتطلحم ود مشلم يلسبنا
اليوم معا بعضنا باش نتعلموا,اجبب عَظلَم شتَعلّو
نحاولو نوصلو الفيديو,الحار الوصم الاتوة
كي ندخل ل ترندينق باج شنيا نلق,لندخلت فاندك بيتسنينال
سانفارا بلطي,صَفَرَ طُلتِي
جيجيا و نهبتو لوطا فمة رابرات اخرين,ججّيا نعطلوتَفما ربيُ للتخر
كيما نادر ق,ي- كِمن نِدرجِ هاش
دانس ستيب وان يلزمني,دوغ ستيبون مزني
نكون رابور يلزمني نكون رابور,من كن ربيول اسني كلَّ
ما فهمت ش انا كيفاه مجاتش البالي,رو في التشئين كفيش بجد سلبيل
الي يلزمني نكون رابور باش نضهر في ترندينق باج,لِيَ لزِنِّ كُ الرَّبّيُّورَ بِاشْلضَة فِي تْفَانْدٍْ قِيج
نكون رابور,ني كل بنوكي
مكي لازمك تكون رابور مكي مكي تصرف لازمك تكون رابور نلوج على انسرو نلوج على انسرو,مك يزكر أبيولمك مكترّف يسك رأبالنوجة لأنصدر اللوج لأنسبري
خالد بو شلاكا,خالت بشلأك
راكش عاليوتوب راكش عاليوتوب,ليك شو يمان التلوفي وليك شعال اليود
راكش عاليوتوب و ناكل في واحد مقلوب,ريكشعار اليرجذ قو لى كلف بحبقدهر
ناكل في واحد مقلوب تاوا بارد,نكتبحت مقلوب توابيرد
و تاوا بارد جبن ما حبش يذوب,بتظبرت واشبك محبشيثو
الجبن ما حبش يذوب الجبن ما حبش يذوب,اشب البحب شيتو اشب البحب الشيتور
الجبن ما حبش,صْ بالفحبس
و تاوا ناكل في واحد مقلوب,لوُتَوَنَكْشِبْ وحَبَّقْد
الجبن ما حبش يذوب,اشبق الطحة شيكفية
الجبن ما حبش يذوب,أشكر بحطة شيفتو
و تاوا ناكل في واحد مقلوب,طول الكالف واحت محلوب
ستانا,لاسم
اان,قو
منلعبش فيفا نلعب كان ال برو كلاي ميهموش,مَرَى العَفشِل فِ فَنَلْعَق الرلايميهمْ مَشْكُولن
شكون الي ضدو,إِذَدُّك لِ
لنا قز قز هاو فدو و كلاي باش يدبحو,ناغْزغِزعَطفت دووكْلايب شِياد لحَو
زيدوا زيدوا زيدوا سبو,سيدوسيدسيا دسب
نخدب كوميرسيال و كان عجبو,نَخْدَ الْخمَرْسِرا لَوْ كَانَ عَي
كان نكلم ولاد الحومة التو في لحضة يهدو,رُءُوا كِعَنَنَكَ المَوْا لعَدَلح وَمَا أَى طَوَّافِ الْأَحْظِهِدُ
زمنن قلمن ماثر فاك الم ن تبا فيفا تبا قلمن عبادن بهمن كلاها بهمن عبادن,زمنتنطلم القل واتبتكي فافتقد قلم عبعد له منسلها فهم عبياد
البوم المتاهة,البُم المتيح
سيك جونا باهي تهنيت,سُلِك جَول بنه - دن
عل بوت متاع رابورات تاو نجم نطلع في,لتحبلت لربل طرد أصلقة
اما مزال,أوَ بِاص
مزال فمة لغز واحد آخر في ترندينق,مِلزّل فم لُغز محكخ
تدخل ل ترندينق باج تخرج امراض جنسية حمد لله يا ربي,تدخلت ردك بيس تخرج أمرض جنس يحمد لليارة
كليب نرمين صفر,لِي بنَرمين الصْفَرَ
توا فهمت الي لكليب ماصت و عاملينو بلعاني ماصت باش لعباد تتفرج فيه لكن,فيمد لاكلب ماست وعملنهُ بعان ماست اشلعبيتة فرَشي ليك
فمة روج يحكي على كليب شقو دقو,م  جوج يحك لكلبشقد
و مشكلو فاش الي مهوش الروج الي مهبط الفيديو,وسكل فيش لمهشروج مهبك
روج ترندينق مش روج مهبط الفيديو يلزمني,روجترانديك مشرج هبت
نفهم يلزمني نلق حل,ن نفهم يزنّ نلقى حَلّد
شنيا ادية اهداف الريل مدريد و برشالونة تعليق حافض الدراجي شاشة كاملة اتشدي,هذه اهدفري المدريد بشلن تعلق حفضدرشر شكيم ل هجدي
شاشة كاملة اتشدي,َسَكِّيبِ لَغَجْدِي
لولاد اذيه لازم تتحط في تيتر متغ فيديو ادية شاشة كاملة اتشدي,دضيلز ل حدفت التق الفديود شيشكيمِلهَجدي
باز آذك هو السر ورا ترندينق باج متاع,بواسَ ذكهى والسِِّرّ وراءْ تْفواندينغ متع إلِ
خمم في عرضك قبل ما تحكي على عرض الناس,ممفي عرضِك بل ما تحك على عَرضلنِي
سارا هاذا شتحبو اليوتيوب,وَبَيَذَا اصْرِطَحَقُل ليُثْلُوبَ
اوكي اكل عبر متاع فوسي توب,قبيك العبر ابتعفوس توبد
اوكي اوكي جونا باهي,لْكِه يُـك الـَّوْلَبـ
فمة برشا كورة لولاد برشا كورة الحق متاع ربي,مبَرْشَ كُولَ الْأُلْيَد بَرْشَك ولَ الْحَقطَ عَرَبِّ
فريستايل نرمين صفر هام برشا يحكيوا على نرمين صفر,رويسلاين البينصفر- أما شَيحكرن المنصفر
ياخي علاش برشا يحكيوا على نرمين صفر,عل اشبرشيحك ولنرب انصفرة
تقشتيلة على نرمين صفر شادي,لقَشتِلة عن المنصفر لشيدي
بلاهي خن نتفرجو,ديخذ فرش
خنشوفو لولاد خنشوفو هديا خمسة و تلاثين في ترندين,لخاشوف نيليد في خمست لتين فتر
لولاد خنشوفو شنيا الي يلزمني نعمل,بيد تاشف الشيئ لزنّ نعمل
اربعة و عشرين الف فيوز من اربعة و عشرين مارس,أربعش نديوز من أربع وشري المارس لا أرب
يعني تاوا عندو قريب جمعة و هوا في ترندينق باج يلزمنا نلقاو حل و ميتين لايك,فريل  يعني طوى عند قرب الشمعة وهو في التواندينك  يلزن نالق الحل ممتين دي
انا عمري لا عملتاربع و عشرين الف فيوز و ميتين لايكس الحق متاع ربي قريب تلاثميا لايك,أن عمر العملة عمر العمل تبشر نلف يُزمت لكسحتّا  قر التثمة للكْس
يلزمي نتبعو الفيديو هذايا,مزّمنْ ب ننزم تبع الججيبةن
يلزمني نتعلم مل فيديو,تحلّم بِلف اتواسس
كفاش نجم نتلع في,كفيش نجمطلحت
نبدا الفيديو متاعي ب ابوني في الكوان,نبد لفيديو بتيعي بسبون فيلكون
لولاد انزلو ابوني تاو لولاد انزلو ابوني,لد ازل ابو للطو تـرط ازل لابولـ
كلها تنزل ابوني اعملولي ابوني في شان يوتوب متاعي,بعة كلا تنزلْ أبوني أعمل لأبون يفشني تمكع
ابوني يلزم تعمل ابوني,لْأَبُّنِ ازْتَمْ ال قَبُنِ
يلزم نحط اللوقو اعملو ابوني,لزحطكم ننلك قبل أبون
اكايا مريقل,كِمرِك بتعلا
نرمين صفر اوكي,رضي اصحرّ <unk>يء
شكونو راس لبغل,اسكاننةقز
لولاد اليوم باش نعملوا,بِ الْيَجْلِ وَمُسْتَانْلُو
ردة فعلي على نرمين صفر اا قصد صفر,رَدّتْ فِعْلِ عَلى النَرمين اصْفرّ أ قَزد اصْفَرْ
او اخزر عندو دقنونة هابطة تقولش عليه لقلق عرفتو اك طار اللقلق اذاك,إنصلعد أعضددجرودها تقش لإلىك ل قرفت كطأر للق ل قذك
عرفتها اكلي تسكت و تريليزي فاش قاعد تعمل,رفطك أكل تسكُت متويولايزي فيشقاة تعمل
ترندينق باج متاع تونس,توانديك بي جمتهتور
باقي,بقي
باقي يلزمني نلق حل لولاد باقي يلزمني,بقِيَ الزِنَ القَحَلُّ ل بِق الزنّ
نلق حل باقي ما ني ش متاكد الي فيديو هديا باش يوصل,القهل  من اسب عنبق من يسمين يج متأكد لفيديوذبج
عملنا راب عملنا ردة الفعل باقي حاس ناقص حاجة,زعملنا الرّاب عمن الردة الفعل بِقِ حَسن قصحةتج
عندي منهم ادومة يعني نجم نطلع ترندينق باج انا,عاطقاً وم لذوم أعتبج نطلةر دكبير اججاناء
تره خلينا نشوفو رد كارثي من اوه اوه,جخَشَفُ وَنَدْكِرِسِْ مِنْ نئهُوه
بلوس ديزويت في تيتل باز,دسويت بسدسوا إدتلطايةبواز
بلوس ديزويت في تايتل باز معناتها فيوز,نزجز منفطيت البورز معتدجوس
و كي العدا مهيش هيا مهبطا الفيديو,والعادم هشيءً هبت الفديو
اوكي يضهرلي باش يتلع تريدين يلزمني نهبط الفيديو في شان وحدا اخرا خليني نشوف,كيإذ لي شطلة رندي زانهبت في يمتيع فش الوحدخ مخشه
اسمعني صبري,أَسْمَانِي الصّب
آخر مرا تعملي في كومنتار مكي كليكبايت,أغخرْ مرَّ التعملِ فلِكمُ نتير مِكِكْ لِكْبي
ياخي نسيت روحك وقت الي خديت بيتزا في سوسة فاها جبن خايب اوكي و انا عونتك باش كليتها,اخنسدروعك واقلخزيد تريدز في سرس فاجبن خاريبة كي و ارع مندك بشكليدها
و نسيت روحك وقتلي بينت روحي فل فلوق متعك باش انت تنجم تحط اسمي في تاق,منسيدزحك واقتْل واقتْل بينترعِف الفلوك الطيعك باشأد الأّجب حت قسم في التاكس
و نسيت روحك كي حاتيط اسمي تاق باش تعمل كليكبايت بعديك,ستفة كعدت اسمفي التاغس باستعبرلكليك بيت باد
ضهلي نسيت روحك انت يا سفنارية يلي بيتزا خايبة ومتفهمش في حتى شيء متعرش حتى تحكي تليان بلقدا يضهرلي نسيت روحك يا سي سفنارية,ذار يسيدراهك ادّي ياسفيلنيريا يئلبيز لتيك خاريضت ثم تفهمش ليحتى الشيء ومترجحة التحت الطغيم بالإغدي لذرّ السيترح كيسي سفي النيغيا
مريقل ابارامون جوي باهي تاوا تاوا جوي باهي,يغقلبز وي لبيلت طوز أوزّ بي البيع
تاوا جوي باهي تاوا انا فرحان ناقس حاتا شيء,لا تنو إلى الفرحة النقص حتى الشيء
سي بون لقيت كل شيء,لسيقهالقِد كول شيءْ ا
ناقصة حاجا بركا لازمني نعملها سبونسورد على الفايسبوك يعني ساهلة عالاخر تاو,نخس حاجبك ذليز عملستونصريزياع الفيسبك   يا عني الصهلة عظل تو
عملنا راب,هما النشاء
عملنا ردة الفعل و التقشتيلة اا يلزم تقشتيلة,أعملنا الرجدة الفعل أتقشتِد ءإيز
تقشتيلة في تايتل,قشتِيل في الطايتر هم
تقشتيلة على نرمين صفر,لقا اشتيلة على انرمِ النأصْفرّ
الي هيا يعني صعيب برشا باش تقشتلها الحق,لهي يعن سعي برشبشت قشتلها الحق
و قشتلنا راس لبغل الي معها الي لابس توقلش علاها اكا لوحدة متاع توالات,وصتدرس الغلب لظرالجب السجل قلسعلا وحدة طلب بو القطرن الشرحةأقتا
تقشتيلة,أَشْتِيرة
يلزمنا نوفاوها بعبر,يَزُنَ النّفِيِهَا بَعدَ
يلزم كيما لهنا خمم في عرضك قبل عرض الناس يلزمنا نوباوها ب عبر,يَزمْ كم لنخم في عرض قلْ مَ تحكعلعرض النيس زن النفيوبع
عبرة اليوم بعد القديو هذايا و تريندينع متغ اليوتوب وراه عبرة كبيرا برشا,عبرة اليوم بعد الفيديو هذي أتوادلتعليتبره عبرًاكبربرش
جى يعاون فيه على قبر بوه,جِعَا وُنْفِيعَلَ اقبَرْبُوهَ
تطلع الطفلة لمها,لطلع الطفل الأم
هيا العبرة برشا ناس ما في بالهمش,هي العبرأ برشًا يسم في بلهمش
اما يلزم يولي في بالهم,عم يزم إيول فيبيلل
حاسيلو ولاد الحومة,حسل التحام
اكاية نكونو حلينة اللغز متغ ترندينق باج,هكي يكون حالنا اللغةاستعتوانديك بيج
ان شاء الله فيديو هذايا يوصل ل ترندينق,َنْشَالَ الفِيتِ وَذَيُسْ لِلتراندِنْ
العباد تجي على الشهرة و على الفول متاعي الباهي,وَلَقََدْجِيَ عَرَى ارْشِمَرَ وَعَدْبٌو الثَّوَزَال
