Reference,Prediction
نحكيو تاريخيا شيخ الأندية التونسية بي أربعة تتويجات,نحيوا تاريخيا شيخ الأندية لتونسية بربعتة ويجات
من ألف و تسعميا و أربعة و تسعين لي وقتنا الحاضر,م 1  الوقتن الحاضر
يسع الترجي بي قيادت راضي الجعايدي للقب الخامد خمسة و خميس و حاضر محمد و الغيب إبليس,يسع اترجيبقيادة رديش عيد للقب الخامس 55حاظر محمد غيب ابليس
لحظة قبل ما نينسا احبابي مبروك لي شباب أمال الترجي الإنتصار بي ثونإيه مزيانا على النادي الرياضي لي حمام الانف,لحظ ق بل مننس عحبابي مبروك الشبان ما للترج انتصار بثونائية مزيان على النادر يضي لحمام لانف
الاهداف خليل الخنيسي في الدقيق ثمنية و ستين و زكريا العايب في الدقيق ثنينا و سبعين مبرو للترجي,هدافأه ا  خليل الاقنيش في ادقيق 6 وزاكرية العيب في ادقيقة 7 مبروك للطرجي
الأولاد,لليد
اليوم معا بعضنا,بيوم بعظنا
باش نحلو لغز,مشنحلا لغص
لغز اليوتوبرز متاع تونس الكل معرفوش يحلوه,يغز اليوتوب زمتاتونس الكل مع لفشيح اللوم
لغز هذايا صعيب,لغزذ اصعيب
عالاخر في اليوتوب و حد ما فهمو,لخر في اليوتوب وحدمفه
كيفاش تطلع في treanding page,س دت ل تترندنبيت
أنا سعات نعمل فيديو أول نهار يعمل أربعين ألف views في خمسة,آن الساحاة نعم الفيديو أوللنهاريا من عي ايوز خ
و ما يتلعش trending page و ساعات نعمل فيديو,أما يطلعشت ريندنج وساعطعم الفيدو
فيه عشرا آلاف views و شوايا كومونترات و شوي جامات,يش لنيوز شوكام ترشوجمي
يطلع trending,ترني
لذا اليوم معا بعضنا باش نكتشفو اللغز,نيذ ليوم بعظنا شنحل اليغ
أنا أنا اليوم,و
نحب الفيدو الديا تطلع trending شنيا يلزمني نعمل,حب لفيديو إذي تطلع لفرند شني الزمين عمل
اليوم معا بعضنا باش نتعلموا,يوم بعظنا بشمتعلم
نحاولو نوصلو الفيديو,وسبد
كي ندخل ل trending page شنيا نلق,كنخل لترانل بينين الق
كلاي,ل
سانفارا بلطي,س فرا بالتي
جيجيا و نهبتو لوطا فمة رابرات اخرين,ي نبطللتفما ربر التخر
كيما نادر gh,يم  ندرجهاش
danc step one يلزمني,س
نكون رابور يلزمني نكون رابور,ننكن ربر لزني كر
مافهمتش أنا كيفاه مجاتش البالي,فنكفز مزتس لبالي
إلي يلزمني نكون رابور باش نضهر في trending page,الز كر بيربش نظر فترندن بيج
نكون رابور,كربركف
مكي لازمك تكون رابور مكي مكي تصرف لازمك تكون رابور نلوج على انسرو نلوج على انسرو,م رر مكمكصرف يزبكربور لوجع لإنسري لوجع لإنس ري
خالد بو شلاكا,خالت بشلا كاع
راكش عاليوتوب راكش عاليوتوب,شوقلل ريكعل
راكش عاليوتوب و ناكل في واحد مقلوب,ريك شعاليتوب ناكل فباحة مقلوب
ناكل في واحد مقلوب تاوا بارد,نكفي وحد مغلوب توبرد
و تاوا بارد جبن ما حبش يذوب,متبرت وسب محبسيذور
الجبن ما حبش يذوب الجبن ما حبش يذوب,اسبل بحفشيتو ر
الجبن ما حبش,م حبس
و تاوا ناكل في واحد مقلوب,توانيك لوحد مقلوب
الجبن ما حبش يذوب,اسبق وحبسيثور
الجبن ما حبش يذوب,اسب محبس اتور
و تاوا ناكل في واحد مقلوب,صونكلفي واحد مقلوب
ستانا,
اان,
منلعبش fifa نلعب كان ال pro كلاي ميهموش,ن لعبشيل فيفن العبكن لبر  قليميهم مشكل
شكون إلي ضدو,
لنا قز قز هاو فدو و كلاي باش يدبحو,ناجزجزهوفجو إكلايبش يالبه
زيدوا زيدوا زيدوا سبو,سو سيد سيجسم
نخدب commercial و كان عجبو,خدم كمرسيالوكن
كان نكلم ولاد الحومة التو في لحضة يهدو,وءجننكلموريد الحوماءطوا في لحظه
زمنن قلمن mother fuck الم ن تبا fifa تبا قلمن عبادن بهمن كلاها بهمن عبادن,زمن قرن فضفال لم تبا في فتبا قلم عباد بهمن كلها فهم عباد
albome المتاهة,البم المتي ه
سيك جونا باهي تهنيت,ي
عل بوت متاع رابورات تاو نجم نطلع في,ي
أما مزال,أما مزز
مزال فمة لغز واحد آخر في trending,مز فم  لغز وحت خف
تدخل ل trending page تخرج امراض جنسية حمد لله يا ربي,تدخل لترانك بيس تخرجب أمرظ جنسية حمد ل يارب
clip نرمين صفر,يب مين صفر
توا فهمت إلي لكليب ماصت و عاملينو بلعاني ماصت باش لعباد تتفرج فيه لكن,همد للإكليب ماسط وعملين هو بالعاني ماصط بشلعبيتة فرش فيه لكن
فمة rouge يحكي على كليب شقو دقو,ظ روج يحكع لكليبش لقدق
و مشكلو فاش إلي مهوش الروج إلي مهبط الفيديو,وش لفيش لمهوش الروج لمحبة الفيديو
rouge trending موش rouge مهبط الفيديو يلزمني,روز ترندنك م مش ل روز مهبة تل فيديو
نفهم يلزمني نلق حل,زني نفهم يزني نلقحل
شنيا ادية اهداف الريل مدريد و برشالونة تعليق حافض الدراجي شاشة كاملة hd,اهف ريا المدرد برسلونا تعليق حف ادرش شكام ل هجدية
شاشة كاملة hd,سكملهجدي
لولاد اذيه لازم تتحط في تيتر متغ فيديو ادية شاشة كاملة hd,دديلزمطحتفتيترةلفيديوذ شيشكم إل هشدي
باز آذك هو السر ورا trending page متاع,بازذك هو السر وراءلترند متع
خمم في عرضك قبل ما تحكي على عرض الناس,خمم في عرضك بل ما تحكيع عل عراظ النيس
سارا هذا شتحبو اليوتيوب,رلذشنيد حباليوتوب
ok اكل عبر متاع فوسي توب,أجي العبرتفوستوبذ
ok ok جونا باهي,وكي وكزونب
فمة برشا كورة لولاد برشا كورة الحق متاع ربي,و برشكور الولياد برشكور الحق تعربي
freestyle نرمين صفر هام برشا يحكيوا على نرمين صفر,وسطي رمي صفر مشيحكعل رمي صفر
ياخي علاش برشا يحكيوا على نرمين صفر,قعليش برش يحك يعل نرمي صفر
تقشتيلة على نرمين صفر شادي,قش  ل لمرمن صفر شد
بلاهي خن نتفرجو,ل ور
خنشوفو لولاد خنشوفو هديا خمسة و تلاثين في ترندين,خش خشوف نلية خشوف أذي 5مسثن في التراند
لولاد خنشوفو شنيا إلي يلزمني نعمل,يد بخنشوف اشني ل لزني نعمل
أربعة و عشرين ألف views من أربعة و عشرين مارس,أربعشر الفيوز من أربعر مارس
يعني تاوا عندو قريب جمعة و هوا في trending page يلزمنا نلقاو حل و ميتين لايك,بريل يعني توى عند قريب جمعة وهو في التريندنج يلزن نلقاو الحل وم00ن لايق
أنا عمري لا عملتأربع و عشرين ألف views و ميتين لايكس الحق متاع ربي قريب تلاثميا لايك,أنا عمرالعملة عمر العمل تربشرين الفيوز م0ن لكس حقت رب قريب لثمة اللائكس
يلزمي نتبعو الفيديو هذايا,ن  نزم تبعو الفيديوذي
يلزمني نتعلم مل فيديو,ل تحلم بالفدو
كفاش نجم نتلع في,فيش نج نطلح
نبدا الفيديو متاعي ب ابوني في الكوان,نبدى الفيديو متيعي بسابوني في الكوا
لولاد انزلو ابوني تاو لولاد انزلو ابوني,لة إنزل أبني  توللية إنزل أبوني
كلها تنزل ابوني اعملولي ابوني في شان يوتوب متاعي,بوعة كلها تنزل أبوني أعمل لأبون يفشن يطب امتيع
ابوني يلزم تعمل ابوني,أبني يزن تعمل  أبوني
يلزم نحط اللوقو اعملو ابوني,ذ محطلكم لهني الجو أعمل أبون
اكايا مريقل,
نرمين صفر ok,بلفر
شكونو راس لبغل,سك لمغان
لولاد اليوم باش نعملوا,للا لهم سنعملو
ردة فعلي على نرمين صفر اا قصد صفر,ردت فعلي على النرمين اصفير   قسد اصفار
او اخزر عندو دقنونة هابطة تقولش عليه لقلق عرفتو أك طإر اللقلق أذاك,اقظر عند عند دجلونها تقرشليلق لقرفتكرلق للقذك
عرفتها اكلي تسكت و تريليزي فاش قاعد تعمل,عرفت أكلي تسكط متريليزي في اشقات اتعمل
trending page متاع تونس,ت بيج متاتورز
باقي,بقي
باقي يلزمني نلق حل لولاد باقي يلزمني,بق يلزقحاللللي بيق يلزم
نلق حل باقي مانيش متأكد إلي فيديو هديا باش يوصل,قحال قميس متأكد للفيديوذيب
عملنا راب عملنا ردة الفعل باقي حاس ناقص حاجة,عمن الراب اعمن الردة الفعل بقحصنق صحج
شنيا هذا,ص
عندي منهم ادومة يعني نجم نطلع trending page أنا,عند منهم ذوم عتى نجم نطلع ترندكبيجنا
تره خلينا نشوفو رد كارثي من اوه اوه,رخسوف ردكريسمنيهه
plus dixhuit في تيتل باز,ب   ويت ف تيتل بوز
plus dixhuit في تايتل باز معناتها views,وي ف تيتل بوس مت ه يس
و كي العدا مهيش هيا مهبطا الفيديو,وكل عادمه شيئم هبط الفيديو
ok يضهرلي باش يتلع تريدين يلزمني نهبط الفيديو في شان وحدا اخرا خليني نشوف,مشراة لعترندنج يذل نهبط الفيديومتيع فيشين وحدخ مخنشوه
اسمعني صبري,أسمان ل صا
آخر مرا تعملي في كومنتار مكي klickbait,آخر مرة تعملي في كمندير   مككليبي
ياخي نسيت روحك وقت إلي خديت بيتزا في سوسة فاها جبن خايب ok و أنا عونتك باش كليتها,تيخنسيت روحك وقت لخزيد بريدزا في سوص فها شبن خايبك  وآن عونتك بالشكليتها
و نسيت روحك وقتلي بينت روحي فل فلوق متعك باش انت تنجم تحط اسمي في tags,منسيتراحج وقتلي وقتلي بينترهي في الفلوج متيعك بش أنت نجمت حط اسمي في التاجز
و نسيت روحك كي حاتيط اسمي tags باش تعمل klickbaits بعديك,سيت رحك كعتيت اسمي في التاجز باستعمل كلكبيت
ضهلي نسيت روحك انت يا سفنارية يلي بيتزا خايبة ومتفهمش في حتى شيء متعرش حتى تحكي تليان بلقدا يضهرلي نسيت روحك يا سي سفنارية,ذهار لسيت راحك أنت ياسفنارية يلبيزتيعك خايبة وما تفهمش في حتى شي وما ترشحث التحك الطليان باللجدية اذهار لنسيت راحك   سفناريا
مريقل,بر
مريقل apparament جوي باهي تاوا تاوا جوي باهي,ريج ب مزويبطوزويبي
تاوا جوي باهي تاوا أنا فرحان ناقس حاتا شيء,طو الجويب طوف إن فرحة نيقص حتى شي
c'est bon لقيت كل شيء,صبو القيد كن شيء
ناقصة حاجا بركا لازمني نعملها sponsored على الفايسبوك يعني ساهلة عالاخر تاو,قص احاجبكي ذلي زن نعملها سبونسريزيع الفيسبوك يعني سهل عل الاخر تو
عملنا راب,أم ر
عملنا ردة الفعل و التقشتيلة اا يلزم تقشتيلة,أعمن الردة الفعل والقشجيل آيز
تقشتيلة في تايتل,رتت
تقشتيلة على نرمين صفر,شتيل على نرم نصفر
إلي هيا يعني صعيب برشا باش تقشتلها الحق,لهي يعني صعيبرشبست قشتلها الحق
و قشتلنا راس لبغل إلي معها إلي لابس توقلش علاها اكا لوحدة متاع توالات,وقتن الرسل ابغللبعاها للاب الصرس لقلش لال وحدط اللببور تعتوليها
تقشتيلة,قستيل
يلزمنا نوفاوها بعبر,يزل لنفعها بعب
يلزم كيما لهنا خمم في عرضك قبل عرض الناس يلزمنا نوباوها ب عبر,يلز كيم لهني خمم في عرض قو لمتحكع العرظ الناس ازلنفوه
عبرة اليوم بعد القديو هذايا و تريندينع متغ اليوتوب وراه عبرة كبيرا برشا,عبرت اليوم بعد الفيديو هذي وتريندتعليوتوب ورها عبر كبير البرش
جى يعاون فيه على قبر بوه,جيعون فيعلقبربوه
تطلع الطفلة لمها,تطلع التفل لم
هيا العبرة برشا ناس ما في بالهمش,هي العبر برشان يسمفي بلهمش
أما يلزم يولي في بالهم,أم يلزم يولي في بير
حاسيلو ولاد الحومة,حصل لتالحامة
اكاية نكونو حلينة اللغز متغ trending page,أك يكون حالين الغز تتراندك بيج
ان شاء الله فيديو هذايا يوصل ل treanding,انشار الفيديو إذ يصلالتراندنج
العباد تجي على الشهرة و على الفول متاعي الباهي,فناج على الصهر وعرفون التع داي
خميس بن على بن سليمان القمري ثنين و أربعين عام عندي زوز صغار نخدم شوية في الصباح شوية تاي,م سمرسم كمر سن وربنعان عندسسغا مكس مشواي سبح شويتهي
و العشية شوية فول,ولا سسهلسيس ويبو
خدمتي نحبها ياسر ممتاز بيها ياسر ديما حاطين موزيك و ديما عامل جو,لانتاب عن هضي أسرممنتاسبه يسدم حتي موسيق ودمعمشرص
بالنسبة للشمال يحبوا شوية جو ويحبوا شوية لعب كل يوم نشطح و ما على باليش,رصوللسمالحبشفوحبشلا كل يم نستحمال باريش
فول عمي خميس كي تدور السند و الهند ما تلقاهوش الإقبال بلقدا بلقدا باهي ياسر,قول عم خميس كدور السند ولند متجيوش اخبال بجديب اجديبهيصل
من تشهرنا لاباس توا طلعت كل العباد تحبني و وليت مشهور ياسر ياسر,امن التشارن لبا ثورت لبدكحدم ولمشهور يسلة
الله أعلم كل نهار بقسمه بنتي مرة عشرا مرة خمسطاش,الله وحلم كلل هال قسن بنتمرناع مرحشر مرك مستار
مستورين و ناكلوا لاباس و الحمد لله,مصثرين نكل لباس الحندل داه
فرحان بيها بالطبيعة فرحان بخدمتي ديما فرحان بيها هذى إلي وصلتني و الحمد لله يارب,فرحان به بتل فرحارفخدت ديم فرحان به هذه الوصكنت م لحندل لا يرب
