Reference,Prediction
و أنا هزتني السرحة و البهتة و مانيش مصدقة ولا مستوعبة الشي لي قاعدة تحكي فيه ها المراء, وانا هزتني السرحة والبهتة ومانيش مصدقة ولو ما استوعب الشي اللي قاعدة تحكي فيها المرة
المراء من القيتهاش لا في الأرض لا في السماء, لما رأى ملقيتهاش لا في الأرض لا في اسمه
وقتاش خرجت, تسخرجت
إسمي مهدي, اسمي مهدي
ما فماش عركة ما كنتش موجود فيها, ما فاميش عركة ما كنش موجود فيها
يعملو فالحس و يقلدو في أصوات و يضحكو و يفدلكو, يعملوا في الحس ويقلدوا في أصوات ويضحكوا ويفدلكوا
قلتلهم أنا, قلت لهم أنا
فمة حاجة لولاد أي كيفاه ما نعملوا شيء ما نريفزوش ما نتحركوش, ما عاجلوا ليت كيفية من عمروا شي مريزوش منتحركوش
كي تبدى حاجة surtout تحبها فمة بروفات راك تتعب تعمل effort لين تفد, كي تبدأ سويته حاجة تحبها فما بروفيت رك تتعب تعمل افور تعمل افور لي تفد
عملت فيه إلي تتخيلو رحلات عملنا و مشينا للجنوب, عملت فيه الليت تتخيل ورحلت عملنا ومشينا الجنوب
و نظمنا مهراجانات و نظمنا des exposés متاع photographie, ونظمنا مهرج عينات ونظمنا ديز اكسبوزي متع فوتوغرافيه
قتلو باهي نمشيوا أكاهو مشينا لتونس نحوسوا مشينا للمرسى درنا, قلت له بيني بشي يكا هو بشينا التونس نحوصه بشينا المارسى دورنو
راسك باش يتكسر donc أكلي تبدل شوية مع صديق c'est bien كهو مشيت بحذا صاحبتي حكاية جمعا يضهرلي مال période de, رسك بشي تكسر دونك كالي تتبدل شوية مع صديق سي بيان كهو مشيت البحثة صاحبتي حكاية جمعة يظهر لي من البريودة
هاذيكا مريقلة معناها تخليني déjà نصف الليل ولا ماضيساعتين نبدا بالصيف نرقد, هذي كان مريقلة معنى تخليني دجا نصف الليل ولا مساعتين نبدأ بالصيف نرقد معنى
نتفكر session ما خرجتش جملة من الدار جملة أربعة شهور, سيسيون مخرجت جملة مدار جملة 4 شهور
بجنابهم فال lycée alors que شنيا première شنيا باك صاي لازمك فيسع تبدى تحضر روحك déjà, ايه لازمك في سعة بتحضر روحك وقت دي جاء
أنا بالنسبة ليا هذاكة ال math يا ولدي وحش math و هذاكة شنحب نعمل فحياتي أنا علاش basé, انا بالنسبة لي اذاك المات اتي وحش مات واذاك اش نحب نعمل في حين انا عالش بازي على
ما حكيت هكة مع البروفات متفاهميش مش, ما حكيت هكة مع البروفيت متفاهم مش متفاهم
أيا كيفاش باش ندبر ال prof donc بالحق ما أسهل يمكن méthode, ايا كيفيش بش ندبر البروف دونك بالحق ما اسهل يمكن ميتود
أكثر شوية من العام موش برشا bon ça dépend من العبد عالاخر معناها ça dépend عالاخر عالاخر فمة عباد مايهمهمش, أكثر شوية من العام مش برشا بوم سادي بوم العبد على الأخر معنى سادي بوم على الأخر على الأخر معنى عبد ما يمهمش
و كانوا صغار هاذم معنتها يتجنبوه, وكي نظهر هذا ما تجنبه
و إلي هيا خدمتك أكا المليون إلي تاخو فيه نقولو مثلا تصرف في, وليه خدمتك أكل مليون اللي تاخه فيه نقوله مثلا تصرف في 900%
عال assets و liabilities و active income و passive income, عال الاست والليابيليتيز و اكتف انكامب باسيف انكامب
ال réaction متاع لعباد إلي قرابلي normale, الرياكسيون تلعبيد لقراب لنرمال
كان أنا نخلي بنتي نهار كامل و هيا شادة فال influenceuse هاذيا هاي شرات ال iphone quatorze, كان انا خلي بنتي نهاركي ملوية شدف الانفلونسوس الذية هاي شرت لايفون كاتو
donc فمخي أنا كايني ولات صالة متاع theatre إلي هو نشوف فيه عالركح, دونك في مفهيانا كيني وليت سالم تعطيها تعمو نشوف فيها الرقح
كيف شنوا حددلي ممثل و لا coach يقلي لا coach نقلو تحب الش هذا و نشوف فيه إلي هو انت تحب شفت روحك ok vasy هاو كيفاش تعمل, يقولوا كيفيش نوحددلي ممثل ولا كوتش يقول لي ليه كوتش يقولوا تحب الشي هذا ونشوف فيه اللي هو انتي تحب شفت روحك او كيفيش تعمل
هذا مع أنو المجهود الفردي ماهوش كافي يلزم الدولة تتحرك و, هذا مع أنه المجهود الفردي مهوش كافي يرزم الدولة تتحركوا
c'est vraiment معناها التوعية تبدا من برشا حاجات و فمة حاجات déjà عنا منهم mais juste حاطينهم في مخ, التوعية تبدأ من بارشة حاجات وفهم حاجات ديجا عنا منهم
معناها il s'infiltre هكة و لا هكة فحياتك que tu ne veuilles pas, il s'infitre que tu le veuilles ou pas
contexte متاع إلي صاير فتونس مع التوانسة السود و المهاجرين الأفارقة جنوب الصحراء, تيكس انتعالي شاير في تونس مع توينسا السود والمهاجرين للأفرقة جنوب الصحراء
هل يكفي اليوم إنا نقولوا إلي la race est une construction sociale و نعملوا قانون يجرم العنصرية و إلا لازمنا نكونوا واعين, هل يكفي اليوم إننا نقولوا اللي لغاستي يونكونسروكشون سوشيال ونعملوا قانوني جرمة العنصورية وإلا لازمنا نكونوا يعين
على على الإستعلاء الأبيض نسميوه le suprémacisme blanc إلي هو ليوما, على الإستعليق الأبيب نسميه لسuprémacisme blanc اللي هو اليوم
كي يحكيوا على العرق موش خاطرهم فرحانين لي فمة مازال فمة فكرة العرق ولا, كي يحكيوه عالعرق مش خاطرهم فرحانين اللي فما مزيل فما فكرة العرق
quand une personne est noire كي إنسان يبدا, quand une personne est noire qui a une scène hebda
و العنصرية و الأبوية le sexisme معناها ça c'est c'est très clair, ou l'ansouria ou l'abawi il y a le sexisme ça c'est très très clair
من نوع من l'oppression راهو ساعات تجيب oppression ما أقوى, من نوع من الوبريسيون راو سعاد جيكوبريسيون ما أقوى هذي هي الفكرة
يحبوا يوليو عندهم des formes d'ailleur إلي هوما موش, يحبوا يواليو عندهم دي فرم دايغ اللي هوما
نحتلوا نستعمروا بلاد إلي فيها أكثر تقريبا أثناش مليون مواطن, نحتل ونستعمر بلاد التي فيها تقريباً 12 مليون مواطن
à l'absence de réglementation و عدم تطبيق القانون و كل, à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'absence de réglementation ou à l'abs
