category,instruction,response,augmentation_type
cultural_knowledge,تنجم تقلي شنوة كان موقف علماء الدين في تونس من قانون التجنيس؟,"العلماء في تونس انقسموا حسب المذهب:
• **الأحناف**: قالوا اللي التجنيس مسموح بيه وما فيه حتى مشكل شرعي.
• **المالكية**: كانوا أصعب شوية، واشترطوا أن المتجنس لازم يتخلى على جنسيته القديمة باش ينجموا يدفنوه في مقابر المسلمين.",question_variant
advice_guidance,تنجم تقلي شنومة أحسن البلايص اللي لازم نزورهم في تونس؟,"تونس فيها برشة بلايص تعمل الكيف:
1. **قرطاج**: باش تشوف التاريخ البوني والروماني وتتمتع بالبحر.
2. **المدينة العربي**: تضيع في نهيجاتها، تشري الصناعات التقليدية وتاكل كفتاجي ولا صحفة لبلابي.
3. **الحمامات**: أحسن بلاصة للبحر، الرمال البيضاء، والنزل الفاخرة.
4. **دوز (بوابة الصحراء)**: لازمك تجرب ركوب الجمال وتبات في الخيمة تحت النجوم.
5. **سيدي بوسعيد**: القعدة في القهوة العالية مع كاس تاي بالبندق ومنظر البحر ما تخلصش بفلوس.",question_variant
cultural_knowledge,تنجم تقلي شنومة الصعوبات اللي تنجم تقابل تكنولوجيا النقل الذكي في تونس؟,"باش نطوروا النقل الذكي في تونس، فمة تحديات لازم نواجهوها:
• البنية التحتية (الكياسات والسكك) قديمة ولازمها برشة تصليح وتحديث.
• حماية المعلومات والخصوصية متاع الناس اللي باش يستعملوا التطبيقات.
• الفلوس والتمويلات الكبيرة اللي يحتاجها المشروع باش يتنفذ على أرض الواقع.",question_variant
cultural_knowledge,تنجم تقلي شنومة الدوائر البلدية اللي تابعة لمدينة سوسة؟,"مدينة سوسة (جوهرة الساحل) فيها 5 دوائر بلدية:
• سوسة المدينة.
• سوسة خزامة.
• سوسة سيدي عبد الحميد.
• سوسة الرياض.
• سوسة جوهرة.",question_variant
cultural_knowledge,تنجم تقلي علاش النادي الصفاقسي انسحب من بطولة إفريقيا للفولي في 2024؟,النادي الصفاقسي (CSS) قرر ينسحب من بطولة إفريقيا للكرة الطائرة اللي صارت في مصر خاطر الهيئة المديرة شافت اللي الفريق مش حاضر بالباهي فنياً ولوجستياً، وزيد فمة ظروف مالية خلاتهم يفضلوا يركزوا على المسابقات المحلية ويحضروا الفريق أكثر للمستقبل.,question_variant
cultural_knowledge,تنجم تقلي كيفاش إطلاق القمر الصناعي تشالينج وان ينجم يحسن الاقتصاد وقطاع التكنولوجيا في تونس؟,"إطلاق 'تشالينج وان' (Challenge One) عنده تأثير باهي برشة على تونس، خاصة في:
• يقوي صناعة التكنولوجيا في بلادنا ويعطي ثقة كبيرة في المهندسين التوانسة.
• يجيب استثمارات جديدة من داخل ومن برة تونس في قطاع التكنولوجيا.
• يحسن برشة قطاعات كيف الفلاحة، النقل، واللوجستيك باستعمال تقنيات 'إنترنت الأشياء' (IoT).
• ينقص من التكاليف ويزيد في الكفاءة، وهذا يعاون الاقتصاد باش ينمو.
• يحل بيبان للتعاون مع دول أخرى ويخلق فرص شغل للشركات التونسية المختصة في البرمجيات.",question_variant
storytelling,تنجم تقلي شنوة عمل الدكتور البشير التركي في مجال الطاقة النووية عربياً ودولياً؟ وكيفاش عاون في تطوير الميدان هذا؟,"الدكتور البشير التركي كان من الأوائل اللي خدموا على الطاقة النووية السلمية. 
• **عربياً**: راس مركز النظائر المشعة في القاهرة وعاون في تدريب الطلبة العرب. هو اللي أسس مركز 'تاجورة' للبحوث النووية في ليبيا، ومخابر في الجزائر، وهذا قوى البحث العلمي في المنطقة.
• **دولياً**: انتخبوه نائب رئيس مجلس المحافظين في الوكالة الدولية للطاقة الذرية، وفي 1969 انتخبوه بالإجماع رئيس للوكالة، وهذا إنجاز كبير برشة لتونسي. 
خدمته عاونت برشة في نشر العلم والتعاون بين الدول في استعمال الذرة في حاجات تنفع الناس.",question_variant
advice_guidance,تنجم تقلي شنوة تأثير الرحلات المدرسية على تحسين لغة التلاميذ (الفصحى) في تونس؟,"الرحلات التعليمية تعاون برشة التلاميذ باش يستعملوا اللغة العربية الفصحى في حياتهم العادية مش كان في القسم. 
من فوائدها:
• كي يزوروا متاحف ولا مواقع تاريخية، يسمعوا الشروحات بالفصحى، وهذا يخليهم يفهموها خير.
• يتعلموا كلمات ومفاهيم جديدة بطريقة فيها جو ولعب.
• تخليهم يستانسوا يحكيو بالفصحى من غير تعقيد وتولي لغة قريبة ليهم.",question_variant
storytelling,تنجم تقلي كيفاش كلام أشرف الكعلي على الأرض المسطحة عمل ضجة في تونس؟ وشنوة كان رد جمعية علوم الفلك؟,"الإعلامي أشرف الكعلي قال اللي الأرض مسطحة وما عندهاش نهاية، واعتمَد في كلامه على فهمه لنصوص دينية وتاريخية. الكلام هذا عمل ضجة كبيرة في الفايسبوك التونسي، وبرشة ناس نقدوه واعتبروه يحب يعمل 'بوز' (Buzz) بإنكار حقيقية علمية.

الجمعية التونسية لعلوم الفلك خرجت بيان ونددت بكلامه، وقالت اللي حكاية 'تسطح الأرض' غلطة ومفندة علمياً عندها قرون، والأدلة الكل تقول اللي الأرض كروية. الجمعية حذرت اللي كلام كيف هذا ينشر الجهل بين الشباب، وطلبت من وسائل الإعلام تجيب مختصين باش يعطيوا المعلومة الصحيحة.",question_variant
cultural_knowledge,تنجم تقلي شنوة هو واقع البحث العلمي في تونس توة؟,"البحث العلمي في تونس قاعد يواجه في مشاكل كبيرة تعطل فيه، أهمها:
• الجامعات تأثرت برشة بالوضع السياسي والاقتصادي اللي مش مستقر بعد الثورة.
• نقص التمويل من الدولة، وهذا يخلي الباحثين يلوجوا على فلوس من برة، وساعات هذا يؤثر على استقلالية البحث.
• غياب emotional_support من المؤسسات ونقص الاستثمارات.
• القراية في الجامعة فيها برشة نظري وقليل من التطبيقي والابتكار.
باش يتصلح الوضع، لازم الدولة تصرف أكثر على البحث وتخلق جو يشجع على الابتكار.",question_variant
